ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12607005,JF130676,01/11/2022 0:00,044XX W ADAMS ST,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,FALSE,FALSE,1113,11,28,26,10,1146769,1898642,2022,01/03/2023 15:40,41.87784583,-87.73656656,"(41.877845827, -87.736566559)"
12616793,JF142877,02/13/2022 02:10:00 AM,048XX S HOYNE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,931,9,15,61,14,1163177,1872574,2022,01/03/2023 15:40,41.80598367,-87.67705171,"(41.805983666, -87.677051708)"
12623328,JF150936,02/20/2022 11:35:00 PM,076XX N ROGERS AVE,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,FALSE,FALSE,2422,24,49,1,3,1165271,1950540,2022,01/03/2023 15:40,42.01988329,-87.66715063,"(42.019883291, -87.667150628)"
12585148,JF103983,01/05/2022 11:10,001XX W ROOSEVELT RD,460,BATTERY,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,123,1,25,32,08B,1175197,1895030,2022,01/03/2023 15:40,41.86734443,-87.63229476,"(41.867344428, -87.632294763)"
12614791,JF140284,02/09/2022 9:20,0000X W TERMINAL ST,810,THEFT,OVER $500,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,FALSE,FALSE,1651,16,41,76,6,,,2022,02/16/2022 03:40:36 PM,,,
12603576,JF126507,01/28/2022 12:00:00 AM,035XX W CORTLAND ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,1422,14,1,22,5,1152777,1912405,2022,01/03/2023 15:40,41.91549609,-87.7141418,"(41.915496088, -87.714141804)"
12630960,JF160294,03/01/2022 16:30,016XX N BOSWORTH AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1433,14,32,24,6,1165738,1911081,2022,01/03/2023 15:40,41.9115963,-87.66656211,"(41.911596299, -87.666562114)"
12631584,JF161108,03/02/2022 16:01,051XX S MAY ST,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",SIDEWALK,FALSE,TRUE,934,9,20,61,04B,1169523,1870748,2022,01/03/2023 15:40,41.80083759,-87.65382988,"(41.800837592, -87.653829878)"
12625463,JF153632,02/17/2022 09:26:00 AM,080XX S YATES BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,414,4,7,46,11,1193587,1852137,2022,01/03/2023 15:40,41.7492118,-87.56618928,"(41.749211798, -87.566189275)"
12613601,JF139043,02/05/2022 13:00,091XX S STONY ISLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,413,4,8,48,7,1188386,1844784,2022,01/03/2023 15:40,41.72916011,-87.58548161,"(41.729160106, -87.58548161)"
12584212,JF102874,01/04/2022 9:16,019XX W 35TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,912,9,12,59,6,1164019,1881481,2022,01/03/2023 15:40,41.8304078,-87.67371278,"(41.830407799, -87.67371278)"
12617985,JF144501,02/14/2022 01:29:00 PM,006XX W GRACE ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1925,19,46,6,6,1171140,1925861,2022,01/03/2023 15:40,41.95203631,-87.64628188,"(41.952036311, -87.646281883)"
12609823,JF134290,02/05/2022 2:04,040XX W 48TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,815,8,14,57,04A,1150016,1872489,2022,01/03/2023 15:40,41.80601605,-87.72532407,"(41.806016045, -87.725324073)"
12603623,JF126580,01/26/2022 03:30:00 PM,013XX N KILDARE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2534,25,26,23,08B,1147462,1908736,2022,01/03/2023 15:40,41.90553162,-87.73376303,"(41.90553162, -87.733763027)"
12588519,JF108183,01/10/2022 5:41,066XX S WENTWORTH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,722,7,6,68,7,1176101,1860947,2022,01/03/2023 15:40,41.77379741,-87.63000029,"(41.773797409, -87.630000294)"
12622930,JF150244,02/20/2022 08:15:00 AM,078XX S MARYLAND AVE,554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",GAS STATION,TRUE,FALSE,624,6,8,69,08A,1183264,1853110,2022,01/03/2023 15:40,41.75212815,-87.60398607,"(41.752128151, -87.603986066)"
12590007,JF109972,01/11/2022 15:00,100XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,511,5,8,50,14,1182953,1838326,2022,01/03/2023 15:40,41.71156639,-87.6055838,"(41.711566385, -87.605583804)"
12585612,JF104593,01/06/2022 1:34,010XX N MENARD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1511,15,29,25,7,1137499,1906415,2022,01/03/2023 15:40,41.89934777,-87.77041697,"(41.899347771, -87.770416965)"
12591148,JF111349,01/11/2022 19:00,005XX S WESTERN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1225,12,28,28,6,1160479,1897573,2022,01/03/2023 15:40,41.87463977,-87.68625626,"(41.874639772, -87.686256261)"
12628212,JF156929,02/26/2022 04:15:00 PM,004XX W NORTH AVE,560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1821,18,2,8,08A,1172901,1910953,2022,01/03/2023 15:40,41.91108924,-87.6402515,"(41.911089244, -87.640251495)"
12620397,JF147138,02/16/2022 08:00:00 AM,042XX W 19TH ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,1012,10,24,29,04A,1148614,1890313,2022,01/03/2023 15:40,41.85495465,-87.73000705,"(41.854954649, -87.730007045)"
12612854,JF138158,02/07/2022 18:30,067XX S MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,724,7,16,68,14,1169814,1860034,2022,01/03/2023 15:40,41.77143081,-87.65307356,"(41.771430805, -87.653073555)"
12589826,JF109804,01/11/2022 17:20,066XX S GREENWOOD AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,321,3,5,42,08A,1184361,1861222,2022,01/03/2023 15:40,41.77436267,-87.59971257,"(41.774362673, -87.599712565)"
12621493,JF148697,02/17/2022 04:00:00 PM,002XX W ROOT ST,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,925,9,3,37,6,1175199,1877451,2022,01/03/2023 15:40,41.81910624,-87.6328138,"(41.819106239, -87.6328138)"
12620760,JF147633,02/17/2022 04:12:00 PM,034XX W DOUGLAS BLVD,810,THEFT,OVER $500,STREET,FALSE,TRUE,1021,10,24,29,6,1153608,1893242,2022,01/03/2023 15:40,41.86289441,-87.71159889,"(41.862894406, -87.711598886)"
12615190,JF140850,02/10/2022 16:00,095XX S CONSTANCE AVE,935,MOTOR VEHICLE THEFT,"THEFT / RECOVERY - TRUCK, BUS, MOBILE HOME",STREET,FALSE,FALSE,431,4,7,51,7,1190184,1842054,2022,01/03/2023 15:40,41.72162565,-87.57898283,"(41.721625653, -87.578982826)"
12585744,JF104047,01/05/2022 12:50,015XX W JONQUIL TER,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER (SPECIFY),FALSE,TRUE,2422,24,49,1,08B,1164511,1950995,2022,01/03/2023 15:40,42.02114802,-87.66993438,"(42.021148015, -87.669934375)"
12582817,JF100775,01/01/2022 4:26,012XX W 81ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,613,6,21,71,08B,1169292,1851066,2022,01/03/2023 15:40,41.74683275,-87.65524615,"(41.746832751, -87.65524615)"
12626491,JF154940,01/31/2022 12:00:00 PM,071XX N FRANCISCO AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,2411,24,50,2,11,1155798,1947369,2022,01/03/2023 15:40,42.01137899,-87.70209655,"(42.011378989, -87.702096549)"
12622178,JF149531,02/17/2022 08:00:00 PM,033XX N LAWNDALE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1732,17,30,21,5,1151132,1922052,2022,01/03/2023 15:40,41.94200071,-87.71993187,"(41.942000706, -87.719931871)"
12595626,JF116760,01/18/2022 02:40:00 PM,032XX W 55TH ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CONVENIENCE STORE,TRUE,FALSE,822,8,14,63,04A,1155491,1867962,2022,01/03/2023 15:40,41.79348529,-87.70536489,"(41.793485288, -87.70536489)"
12615772,JF140613,02/10/2022 18:50,020XX W WARREN BLVD,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1223,12,27,28,6,1162904,1900355,2022,01/03/2023 15:40,41.88222331,-87.67727464,"(41.882223308, -87.677274635)"
12629958,JF158861,02/19/2022 10:32:00 AM,032XX N BROADWAY,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1925,19,44,6,6,1171681,1921688,2022,01/03/2023 15:40,41.94057353,-87.64441647,"(41.940573534, -87.644416473)"
12597254,JF118753,01/19/2022 06:00:00 PM,006XX S FINANCIAL PL,820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,123,1,4,32,6,1175093,1897421,2022,01/03/2023 15:40,41.87390782,-87.6326049,"(41.873907817, -87.632604904)"
12630039,JF159173,02/26/2022 08:00:00 PM,046XX S DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,924,9,12,61,14,1163776,1873927,2022,01/03/2023 15:40,41.80968389,-87.67481677,"(41.809683886, -87.674816769)"
12629730,JF158868,02/27/2022 09:00:00 PM,012XX E 57TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,235,2,5,41,11,1185387,1867459,2022,01/03/2023 15:40,41.79145345,-87.59575536,"(41.791453451, -87.595755355)"
12586378,JF105545,01/07/2022 6:40,010XX W 72ND ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,733,7,6,68,6,1170428,1857070,2022,01/03/2023 15:40,41.76328387,-87.65090905,"(41.76328387, -87.650909047)"
12597934,JF119472,01/21/2022 04:59:00 AM,103XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,FALSE,FALSE,2211,22,19,72,14,1162212,1836103,2022,01/03/2023 15:40,41.70592204,-87.6816043,"(41.70592204, -87.681604302)"
12624596,JF152495,02/22/2022 12:00:00 PM,016XX S AVERS AVE,460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,1014,10,24,29,08B,1151008,1891566,2022,01/03/2023 15:40,41.85834654,-87.72118715,"(41.858346536, -87.721187148)"
12611369,JF136259,02/05/2022 13:00,046XX N DOVER ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1913,19,46,3,6,1165867,1930814,2022,01/03/2023 15:40,41.96574191,-87.66552349,"(41.965741907, -87.665523485)"
12614221,JF139726,02/04/2022 1:00,115XX S PERRY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,522,5,34,53,7,1177645,1828454,2022,01/03/2023 15:40,41.68459767,-87.6253201,"(41.68459767, -87.625320098)"
12604937,JF128290,01/29/2022 10:00:00 PM,001XX E 75TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,323,3,6,69,6,1178616,1855321,2022,01/03/2023 15:40,41.75830225,-87.6209517,"(41.758302246, -87.6209517)"
12624331,JF152205,02/20/2022 09:00:00 PM,006XX N MORGAN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1214,12,27,24,7,1169657,1904540,2022,01/03/2023 15:40,41.8935629,-87.65235577,"(41.893562895, -87.652355768)"
12586364,JF105532,01/07/2022 5:46,073XX N SHERIDAN RD,620,BURGLARY,UNLAWFUL ENTRY,CONVENIENCE STORE,FALSE,FALSE,2423,24,49,1,5,1166081,1948481,2022,01/03/2023 15:40,42.01421603,-87.66422914,"(42.014216031, -87.664229139)"
12602435,JF124253,01/24/2022 01:00:00 AM,024XX N SAWYER AVE,890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1413,14,32,22,6,1154065,1916032,2022,01/03/2023 15:40,41.92542326,-87.70931282,"(41.925423264, -87.70931282)"
12585449,JF104420,01/05/2022 19:12,022XX N MENARD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,2515,25,36,19,04A,1137360,1914224,2022,01/03/2023 15:40,41.9207791,-87.77073939,"(41.920779097, -87.770739387)"
12595509,JF116658,01/18/2022 01:16:00 PM,014XX N LARAMIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2532,25,37,25,08B,1141440,1909066,2022,01/03/2023 15:40,41.90655055,-87.75587599,"(41.906550549, -87.755875985)"
12599167,JF121062,01/22/2022 04:00:00 PM,050XX W MONTANA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2521,25,31,19,08B,1142409,1915837,2022,01/03/2023 15:40,41.92511294,-87.75214787,"(41.925112944, -87.752147865)"
12591962,JF112270,01/13/2022 04:30:00 PM,078XX S ABERDEEN ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,612,6,17,71,26,1170342,1852866,2022,01/03/2023 15:40,41.75174942,-87.6513464,"(41.751749421, -87.651346404)"
12627297,JF155680,02/24/2022 10:45:00 AM,055XX N CLARK ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2012,20,40,77,6,1165011,1936791,2022,01/03/2023 15:40,41.98216127,-87.66850026,"(41.982161273, -87.668500261)"
12610165,JF134752,02/05/2022 14:55,037XX W 16TH ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,TRUE,FALSE,1014,10,24,29,18,1151801,1891788,2022,01/03/2023 15:40,41.85894018,-87.71827048,"(41.858940179, -87.718270476)"
12588903,JF108711,01/08/2022 10:00,046XX S LEAMINGTON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,814,8,22,56,11,1142806,1873408,2022,01/03/2023 15:40,41.80867485,-87.75174531,"(41.808674849, -87.751745312)"
12599020,JF120810,01/22/2022 12:50:00 PM,026XX S TRUMBULL AVE,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,TRUE,TRUE,1032,10,22,30,04B,1153792,1886261,2022,01/03/2023 15:40,41.84373407,-87.71110914,"(41.843734071, -87.711109135)"
12619520,JF143271,02/13/2022 02:07:00 PM,038XX W DIVISION ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1112,11,37,23,08A,1150359,1907724,2022,01/03/2023 15:40,41.90269854,-87.72314772,"(41.902698535, -87.723147722)"
12611916,JF136873,01/14/2022 03:26:00 PM,018XX S STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,131,1,3,33,11,1176620,1891363,2022,01/03/2023 15:40,41.85724993,-87.6271815,"(41.857249933, -87.627181502)"
12608889,JF133062,02/02/2022 22:40,014XX W 63RD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,POLICE FACILITY / VEHICLE PARKING LOT,FALSE,FALSE,713,7,16,67,11,1167639,1862965,2022,01/03/2023 15:40,41.77952077,-87.66096236,"(41.779520772, -87.660962362)"
12612802,JF138186,01/05/2022 0:00,008XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,FALSE,FALSE,1833,18,42,8,11,1177311,1905834,2022,01/03/2023 15:40,41.89694356,-87.62420631,"(41.896943556, -87.624206307)"
12587440,JF106815,01/06/2022 18:00,039XX N OCONTO AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,1631,16,38,17,11,1127034,1925323,2022,01/03/2023 15:40,41.95141575,-87.8084304,"(41.951415751, -87.808430403)"
12603674,JF126661,01/28/2022 09:15:00 AM,0000X E IDA B WELLS DR,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,121,1,4,32,08A,1176779,1898082,2022,01/03/2023 15:40,41.8756837,-87.62639479,"(41.875683703, -87.626394792)"
12614407,JF139923,02/10/2022 11:19,012XX N HALSTED ST,460,BATTERY,SIMPLE,GAS STATION,TRUE,FALSE,1822,18,27,8,08B,1170781,1908434,2022,01/03/2023 15:40,41.90422371,-87.64811351,"(41.904223711, -87.648113511)"
12596700,JF118126,01/19/2022 04:58:00 PM,032XX N CLARK ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1924,19,44,6,6,1169868,1921628,2022,01/03/2023 15:40,41.94044868,-87.65108159,"(41.94044868, -87.651081589)"
12608506,JF132651,01/31/2022 04:45:00 AM,012XX W SHERWIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2423,24,49,1,14,1166276,1948783,2022,01/03/2023 15:40,42.01504054,-87.66350293,"(42.015040538, -87.663502928)"
12605638,JF129122,01/30/2022 10:31:00 PM,009XX W 95TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,2223,22,21,73,15,1171538,1841819,2022,01/03/2023 15:40,41.72140884,-87.64728632,"(41.721408836, -87.647286323)"
12594616,JF115593,01/17/2022 01:00:00 PM,052XX W HARRISON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1522,15,29,25,11,1141445,1896815,2022,01/03/2023 15:40,41.87293222,-87.75616033,"(41.872932223, -87.756160326)"
12588719,JF108442,01/08/2022 12:00,036XX N MAGNOLIA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1923,19,44,6,5,1167309,1924357,2022,01/03/2023 15:40,41.94799268,-87.660408,"(41.947992682, -87.660407997)"
12593848,JF114664,01/15/2022 10:00:00 PM,019XX N RICHMOND ST,810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1421,14,1,22,6,1156506,1912759,2022,01/03/2023 15:40,41.9163928,-87.70043214,"(41.916392798, -87.700432143)"
12606091,JF129496,01/28/2022 08:44:00 PM,006XX E 51ST ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,223,2,4,38,08B,1181204,1871330,2022,01/03/2023 15:40,41.80217327,-87.61097413,"(41.802173267, -87.610974131)"
12621528,JF148247,02/18/2022 08:40:00 AM,075XX S COLFAX AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,421,4,7,43,08B,1194835,1855456,2022,01/03/2023 15:40,41.75828876,-87.5615071,"(41.758288764, -87.5615071)"
12594114,JF114912,01/16/2022 05:14:00 PM,011XX S STATE ST,460,BATTERY,SIMPLE,CTA PLATFORM,FALSE,FALSE,123,1,4,32,08B,1176515,1895395,2022,01/03/2023 15:40,41.86831637,-87.62744522,"(41.868316374, -87.627445222)"
12615173,JF140958,02/10/2022 19:29,020XX W 52ND ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,932,9,16,61,26,1163681,1870009,2022,01/03/2023 15:40,41.79893442,-87.67527524,"(41.798934418, -87.675275241)"
12582686,JF100966,01/02/2022 2:10,001XX W MARQUETTE RD,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,722,7,6,69,04B,1176391,1860559,2022,01/03/2023 15:40,41.77272618,-87.62894887,"(41.772726181, -87.62894887)"
12597755,JF119170,01/20/2022 07:15:00 AM,003XX N PINE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1523,15,37,25,5,1139444,1901607,2022,01/03/2023 15:40,41.88611878,-87.76339021,"(41.886118781, -87.763390209)"
12627921,JF156618,02/26/2022 11:05:00 AM,033XX N WESTERN AVE,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,1921,19,47,5,08A,1159784,1922215,2022,01/03/2023 15:40,41.94227369,-87.68812745,"(41.942273693, -87.688127452)"
12608499,JF132454,02/03/2022 9:05,013XX S WABASH AVE,560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,131,1,3,33,08A,1176981,1894150,2022,01/03/2023 15:40,41.86488949,-87.62577213,"(41.864889488, -87.625772132)"
12592447,JF112897,01/12/2022 17:50,089XX S UNION AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,FALSE,FALSE,2223,22,21,71,3,1173203,1845737,2022,01/03/2023 15:40,41.7321238,-87.64107235,"(41.732123799, -87.641072346)"
12616527,JF142648,02/12/2022 19:21,014XX W 47TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,FALSE,TRUE,933,9,20,61,26,1167352,1873577,2022,01/03/2023 15:40,41.80864751,-87.66171059,"(41.808647508, -87.661710591)"
12603671,JF126579,01/26/2022 06:30:00 AM,128XX S BUTLER DR,1120,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,434,4,10,51,10,1189701,1820665,2022,01/03/2023 15:40,41.6629433,-87.5814358,"(41.662943295, -87.581435801)"
12582342,JF100591,01/01/2022 2:00,003XX E WACKER DR,870,THEFT,POCKET-PICKING,HOTEL / MOTEL,FALSE,FALSE,114,1,42,32,6,1178664,1902455,2022,01/03/2023 15:40,41.88764063,-87.61934028,"(41.887640628, -87.619340283)"
12598995,JF120798,01/22/2022 12:25:00 PM,050XX S CHAMPLAIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,223,2,4,38,08B,1181445,1871834,2022,01/03/2023 15:40,41.80355072,-87.61007474,"(41.803550724, -87.61007474)"
12625508,JF153311,02/22/2022 08:30:00 PM,013XX W 79TH ST,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,FALSE,FALSE,612,6,17,71,5,1168566,1852373,2022,01/03/2023 15:40,41.75043501,-87.65786881,"(41.750435008, -87.657868805)"
12628125,JF156905,02/26/2022 04:15:00 PM,049XX W SUPERIOR ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,1531,15,37,25,26,1143306,1904515,2022,01/03/2023 15:40,41.89402742,-87.74913518,"(41.894027415, -87.749135182)"
12626853,JF155217,02/24/2022 11:37:00 PM,034XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,211,2,4,35,3,1179478,1882079,2022,01/03/2023 15:40,41.83170903,-87.61697538,"(41.831709027, -87.616975384)"
12593568,JF114258,01/15/2022 10:00:00 PM,032XX W LAKE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,TRUE,FALSE,1123,11,28,27,15,1154711,1901093,2022,01/03/2023 15:40,41.88441638,-87.70733968,"(41.884416383, -87.707339679)"
12611474,JF136433,02/04/2022 12:00,009XX W CERMAK RD,820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1235,12,25,31,6,1170360,1889613,2022,01/03/2023 15:40,41.85258677,-87.65021021,"(41.852586768, -87.650210212)"
12614717,JF140519,02/10/2022 14:20,001XX S STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,6,1176401,1899793,2022,01/03/2023 15:40,41.88038732,-87.62773101,"(41.880387322, -87.627731005)"
12584441,JF103240,01/04/2022 14:30,061XX S CALIFORNIA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,823,8,16,66,08A,1158765,1863790,2022,01/03/2023 15:40,41.78197049,-87.69347317,"(41.781970487, -87.693473171)"
12620669,JF147574,02/17/2022 03:00:00 PM,042XX W 47TH ST,460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,815,8,14,57,08B,1148628,1873124,2022,01/03/2023 15:40,41.80778541,-87.73039848,"(41.807785411, -87.730398475)"
12617788,JF144181,02/10/2022 11:00,046XX N KILPATRICK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1722,17,39,16,14,1144200,1930368,2022,01/03/2023 15:40,41.96495382,-87.74520046,"(41.964953815, -87.745200464)"
12606063,JF129711,01/30/2022 06:00:00 PM,025XX S ASHLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1034,10,25,31,08B,1166102,1887247,2022,01/03/2023 15:40,41.84618613,-87.6659058,"(41.846186132, -87.665905804)"
12583290,JF101732,01/03/2022 1:12,014XX W MONTROSE AVE,560,ASSAULT,SIMPLE,RESTAURANT,TRUE,FALSE,1912,19,47,6,08A,1165622,1929313,2022,01/03/2023 15:40,41.96162834,-87.66646725,"(41.96162834, -87.666467249)"
12613790,JF139004,02/07/2022 15:00,076XX S JEFFERY BLVD,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,OTHER (SPECIFY),FALSE,TRUE,414,4,8,43,11,1190864,1854638,2022,01/03/2023 15:40,41.75614095,-87.57608657,"(41.756140947, -87.576086574)"
12588655,JF108357,01/07/2022 17:00,071XX S WENTWORTH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,731,7,6,69,7,1176194,1857694,2022,01/03/2023 15:40,41.76486873,-87.62975693,"(41.764868726, -87.629756926)"
12629157,JF158149,02/27/2022 08:50:00 PM,040XX S WESTERN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,921,9,12,58,08B,1161037,1877901,2022,01/03/2023 15:40,41.82064618,-87.68475301,"(41.820646175, -87.684753013)"
12585510,JF104468,01/04/2022 21:30,024XX N ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1931,19,32,7,14,1165261,1916239,2022,01/03/2023 15:40,41.92576033,-87.66816749,"(41.925760333, -87.668167485)"
12614161,JF139681,02/10/2022 5:02,011XX N DEARBORN ST,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,FALSE,FALSE,1824,18,2,8,3,1175730,1907920,2022,01/03/2023 15:40,41.90270335,-87.62995019,"(41.902703354, -87.629950194)"
12603377,JF126210,01/27/2022 06:55:00 PM,0000X E 35TH ST,560,ASSAULT,SIMPLE,CTA TRAIN,FALSE,FALSE,211,2,3,35,08A,1177046,1881845,2022,01/03/2023 15:40,41.83112222,-87.62590563,"(41.831122218, -87.62590563)"
12594980,JF115980,01/17/2022 03:30:00 PM,046XX N BROADWAY,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1913,19,46,3,6,1167990,1930845,2022,01/03/2023 15:40,41.9657813,-87.65771679,"(41.965781301, -87.657716788)"
